Date,Close
2020-04-14,190.11000061035156
2020-04-15,184.25
2020-04-16,184.3000030517578
2020-04-17,184.67999267578125
2020-04-20,185.50999450683594
2020-04-21,181.9199981689453
2020-04-22,188.36000061035156
2020-04-23,188.72999572753906
2020-04-24,185.7100067138672
2020-04-27,186.2899932861328
2020-04-28,188.5
2020-04-29,193.8699951171875
2020-04-30,190.0
2020-05-04,185.6999969482422
2020-05-05,190.0
2020-05-06,187.0500030517578
2020-05-07,185.85000610351562
2020-05-08,185.33999633789062
2020-05-12,186.1699981689453
2020-05-13,184.1999969482422
2020-05-14,183.91000366210938
2020-05-15,183.85000610351562
2020-05-18,192.5
2020-05-19,194.1999969482422
2020-05-20,196.74000549316406
2020-05-21,194.74000549316406
2020-05-22,194.35000610351562
2020-05-25,197.5500030517578
2020-05-26,196.86000061035156
2020-05-27,194.72999572753906
2020-05-28,196.86000061035156
2020-05-29,199.9499969482422
2020-06-01,198.72000122070312
2020-06-02,201.97000122070312
2020-06-03,208.0
2020-06-04,201.4600067138672
2020-06-05,203.0500030517578
2020-06-08,204.91000366210938
2020-06-09,204.83999633789062
2020-06-10,201.75
2020-06-11,196.74000549316406
2020-06-15,194.1999969482422
2020-06-16,196.58999633789062
2020-06-17,195.86000061035156
2020-06-18,193.0
2020-06-19,195.80999755859375
2020-06-22,193.8000030517578
2020-06-23,195.02000427246094
2020-06-25,191.2899932861328
2020-06-26,192.8800048828125
2020-06-29,197.33999633789062
2020-06-30,193.89999389648438
2020-07-02,195.11000061035156
2020-07-03,197.35000610351562
2020-07-06,199.49000549316406
2020-07-07,198.3000030517578
2020-07-08,200.77000427246094
2020-07-09,199.1199951171875
2020-07-10,201.0800018310547
2020-07-13,196.6999969482422
2020-07-14,194.14999389648438
2020-07-15,181.66000366210938
2020-07-16,183.4600067138672
2020-07-17,184.7899932861328
2020-07-20,188.1300048828125
2020-07-21,187.3699951171875
2020-07-22,186.88999938964844
2020-07-23,185.8300018310547
2020-07-24,185.38999938964844
2020-07-27,184.52999877929688
2020-07-28,184.10000610351562
2020-07-29,184.25
2020-07-30,182.05999755859375
2020-07-31,182.2899932861328
2020-08-03,183.50999450683594
2020-08-04,183.08999633789062
2020-08-05,189.38999938964844
2020-08-06,188.66000366210938
2020-08-07,187.1300048828125
2020-08-10,187.1999969482422
2020-08-11,191.5
2020-08-12,192.39999389648438
2020-08-13,193.9499969482422
2020-08-14,192.3800048828125
2020-08-17,190.0800018310547
2020-08-18,190.57000732421875
2020-08-19,189.74000549316406
2020-08-20,186.16000366210938
2020-08-21,184.17999267578125
2020-08-24,186.8800048828125
2020-08-25,186.25
2020-08-26,187.97999572753906
2020-08-27,184.44000244140625
2020-08-28,182.75
2020-08-31,181.19000244140625
2020-09-01,183.89999389648438
2020-09-02,181.99000549316406
2020-09-03,179.88999938964844
2020-09-04,178.7899932861328
2020-09-07,177.36000061035156
2020-09-08,173.1699981689453
2020-09-09,173.11000061035156
2020-09-10,174.36000061035156
2020-09-11,177.88999938964844
2020-09-14,178.07000732421875
2020-09-15,182.6999969482422
2020-09-16,183.3699951171875
2020-09-17,183.72000122070312
2020-09-18,182.14999389648438
2020-09-21,176.14999389648438
2020-09-22,178.86000061035156
2020-09-23,177.64999389648438
2020-09-24,176.27000427246094
2020-09-25,172.47999572753906
2020-09-28,172.14999389648438
2020-09-29,171.0500030517578
2020-09-30,171.3699951171875
2020-10-01,168.38999938964844
2020-10-02,169.44000244140625
2020-10-05,169.88999938964844
2020-10-06,172.4600067138672
2020-10-07,167.8000030517578
2020-10-08,167.05999755859375
2020-10-09,167.3000030517578
2020-10-12,169.0500030517578
2020-10-13,166.19000244140625
2020-10-14,167.0399932861328
2020-10-15,167.0399932861328
2020-10-16,167.0399932861328
2020-10-19,163.9199981689453
2020-10-20,166.32000732421875
2020-10-21,164.27000427246094
2020-10-22,165.14999389648438
2020-10-23,164.74000549316406
2020-10-26,161.72999572753906
2020-10-27,158.88999938964844
2020-10-28,154.91000366210938
2020-10-29,156.02999877929688
2020-10-30,154.75999450683594
2020-11-02,157.52000427246094
2020-11-03,160.3800048828125
2020-11-05,164.25999450683594
2020-11-06,164.5500030517578
2020-11-09,170.39999389648438
2020-11-10,172.77999877929688
2020-11-11,171.89999389648438
2020-11-12,173.9600067138672
2020-11-13,179.49000549316406
